file;cat1;cat2;cat3;id;caption;frames
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_bored_start;work sit chair bored start;100
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_bored_stop;work sit chair bored stop;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_choke_01;work sit chair choke 01;120
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_01;work sit chair crosshands 01;200
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_02;work sit chair crosshands 02;180
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_03;work sit chair crosshands 03;162
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_04;work sit chair crosshands 04;262
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_05;work sit chair crosshands 05;230
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_06;work sit chair crosshands 06;180
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_07;work sit chair crosshands 07;270
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_08;work sit chair crosshands 08;165
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_start;work sit chair crosshands start;110
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_crosshands_stop;work sit chair crosshands stop;60
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_drink_01;work sit chair drink 01;80
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_eat_01;work sit chair eat 01;100
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_01;work sit chair pipe 01;120
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_02;work sit chair pipe 02;160
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_03;work sit chair pipe 03;185
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_04;work sit chair pipe 04;270
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_05;work sit chair pipe 05;420
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_06;work sit chair pipe 06;280
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_start;work sit chair pipe start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_pipe_stop;work sit chair pipe stop;250
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep1_01;work sit chair sleep1 01;330
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep1_start;work sit chair sleep1 start;160
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep1_stop;work sit chair sleep1 stop;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep2_01;work sit chair sleep2 01;200
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep2_02;work sit chair sleep2 02;175
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep2_03;work sit chair sleep2 03;170
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep2_start;work sit chair sleep2 start;120
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_sleep2_stop;work sit chair sleep2 stop;125
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_start;work sit chair start;70
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_01;work sit chair stick 01;70
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_02;work sit chair stick 02;182
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_03;work sit chair stick 03;130
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_04;work sit chair stick 04;205
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_05;work sit chair stick 05;173
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_start;work sit chair stick start;135
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stick_stop;work sit chair stick stop;155
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_chair_stop;work sit chair stop;60
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk01;work sit desk01;334
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_start;work sit desk start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_stop;work sit desk stop;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_writing01;work sit desk writing01;89
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_writing02;work sit desk writing02;205
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_writing_start;work sit desk writing start;18
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_desk_writing_stop;work sit desk writing stop;24
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_01;work sit floor 01;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_02;work sit floor 02;135
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_03;work sit floor 03;127
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_campfire_01;work sit floor campfire 01;80
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_campfire_02;work sit floor campfire 02;288
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_campfire_03;work sit floor campfire 03;300
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_campfire_start;work sit floor campfire start;112
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_campfire_stop;work sit floor campfire stop;105
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_01;work sit floor chauffer 01;304
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_02;work sit floor chauffer 02;222
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_03;work sit floor chauffer 03;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_04;work sit floor chauffer 04;177
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_start;work sit floor chauffer start;26
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_chauffer_stop;work sit floor chauffer stop;50
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_cowered;work sit floor cowered;100
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_cowered_02;work sit floor cowered 02;318
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_cowered_start;work sit floor cowered start;140
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_cowered_stop;work sit floor cowered stop;130
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_01;work sit floor eat 01;135
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_soup_01;work sit floor eat soup 01;275
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_soup_start;work sit floor eat soup start;165
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_soup_stop;work sit floor eat soup stop;165
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_start;work sit floor eat start;180
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_eat_stop;work sit floor eat stop;200
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe01;work sit floor pipe01;54
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe02;work sit floor pipe02;215
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe03;work sit floor pipe03;330
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe04;work sit floor pipe04;215
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe05;work sit floor pipe05;115
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe06;work sit floor pipe06;420
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe_start;work sit floor pipe start;384
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_pipe_stop;work sit floor pipe stop;555
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_start;work sit floor start;166
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_stop;work sit floor stop;110
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_floor_tired_01;work sit floor tired 01;245
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat2_01;work sit squat2 01;250
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat2_start;work sit squat2 start;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat2_stop;work sit squat2 stop;42
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat_01;work sit squat 01;250
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat_start;work sit squat start;74
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_squat_stop;work sit squat stop;50
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_01;work sit table 01;334
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_02;work sit table 02;190
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_03;work sit table 03;155
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_04;work sit table 04;127
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_05;work sit table 05;205
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_break;work sit table break;160
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_drink_01;work sit table drink 01;245
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_drink_soup_01;work sit table drink soup 01;310
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_01;work sit table eat 01;275
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_02;work sit table eat 02;240
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_03;work sit table eat 03;135
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_04;work sit table eat 04;302
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_start;work sit table eat start;140
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_eat_stop;work sit table eat stop;200
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_play_dice_01;work sit table play dice 01;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_play_dice_02;work sit table play dice 02;300
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_play_dice_start;work sit table play dice start;70
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_play_dice_stop;work sit table play dice stop;52
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_sleep_01;work sit table sleep 01;285
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_sleep_start;work sit table sleep start;210
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_sleep_stop;work sit table sleep stop;285
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_start_bench;work sit table start bench;190
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_start_stool;work sit table start stool;122
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_stop_bench;work sit table stop bench;170
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_stop_stool;work sit table stop stool;115
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_toast_01;work sit table toast 01;300
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_wrist_wrestling_01;work sit table wrist wrestling 01;275
characters\templates\man\animation\work.w2anims;work;man;work;work_sit_table_wrist_wrestling_02;work sit table wrist wrestling 02;230
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_01;work sleep bed L 01;138
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_02;work sleep bed L 02;141
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_03;work sleep bed L 03;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_03_start;work sleep bed L 03 start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_03_stop;work sleep bed L 03 stop;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_03_stop_fast;work sleep bed L 03 stop fast;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_04;work sleep bed L 04;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_04_start;work sleep bed L 04 start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_04_stop;work sleep bed L 04 stop;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_04_stop_fast;work sleep bed L 04 stop fast;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_05;work sleep bed L 05;138
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_05_start;work sleep bed L 05 start;172
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_05_stop;work sleep bed L 05 stop;178
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_05_stop_fast;work sleep bed L 05 stop fast;89
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_start;work sleep bed L start;104
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_stop;work sleep bed L stop;188
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_L_stop_fast;work sleep bed L stop fast;94
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_01;work sleep bed R 01;138
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_02;work sleep bed R 02;141
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_03;work sleep bed R 03;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_03_start;work sleep bed R 03 start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_03_stop;work sleep bed R 03 stop;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_03_stop_fast;work sleep bed R 03 stop fast;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_04;work sleep bed R 04;90
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_04_start;work sleep bed R 04 start;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_04_stop;work sleep bed R 04 stop;150
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_04_stop_fast;work sleep bed R 04 stop fast;75
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_05;work sleep bed R 05;138
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_05_start;work sleep bed R 05 start;172
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_05_stop;work sleep bed R 05 stop;178
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_05_stop_fast;work sleep bed R 05 stop fast;89
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_start;work sleep bed R start;104
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_stop;work sleep bed R stop;188
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_bed_R_stop_fast;work sleep bed R stop fast;94
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_L_01;work sleep floor L 01;80
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_L_start;work sleep floor L start;180
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_L_stop;work sleep floor L stop;140
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_R_01;work sleep floor R 01;80
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_R_start;work sleep floor R start;180
characters\templates\man\animation\work.w2anims;work;man;work;work_sleep_floor_R_stop;work sleep floor R stop;140
characters\templates\man\animation\work.w2anims;work;man;work;work_sneer;work sneer;114
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_01;work spill dishwater 01;140
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_02;work spill dishwater 02;170
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_03;work spill dishwater 03;100
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_start;work spill dishwater start;125
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_stop;work spill dishwater stop;125
characters\templates\man\animation\work.w2anims;work;man;work;work_spill_dishwater_walk;work spill dishwater walk;34
characters\templates\man\animation\work.w2anims;work;man;work;work_spyglass01;work spyglass01;495
characters\templates\man\animation\work.w2anims;work;man;work;work_spyglass_start;work spyglass start;220
characters\templates\man\animation\work.w2anims;work;man;work;work_spyglass_stop;work spyglass stop;205
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_01;work stand chauffer 01;230
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_02;work stand chauffer 02;314
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_03;work stand chauffer 03;220
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_04;work stand chauffer 04;232
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_start;work stand chauffer start;37
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_chauffer_stop;work stand chauffer stop;154
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_crosshands;work stand crosshands;406
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_drink_01;work stand drink 01;230
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_drink_02;work stand drink 02;66
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_eat_01;work stand eat 01;90
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_eat_02;work stand eat 02;410
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_01;work stand spit 01;334
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_02;work stand spit 02;170
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_03;work stand spit 03;140
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_04;work stand spit 04;205
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_05;work stand spit 05;220
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_start;work stand spit start;310
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_spit_stop;work stand spit stop;125
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_01;work stand sword 01;100
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_02;work stand sword 02;150
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_03;work stand sword 03;278
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_04;work stand sword 04;136
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_05;work stand sword 05;164
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_06;work stand sword 06;190
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_07;work stand sword 07;228
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_08;work stand sword 08;64
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_09;work stand sword 09;82
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_10;work stand sword 10;150
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_11;work stand sword 11;98
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_12;work stand sword 12;178
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_13;work stand sword 13;150
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_14;work stand sword 14;110
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_01;work stand sword arm 01;116
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_02;work stand sword arm 02;158
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_03;work stand sword arm 03;400
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_04;work stand sword arm 04;138
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_05;work stand sword arm 05;442
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_06;work stand sword arm 06;168
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_07;work stand sword arm 07;130
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_08;work stand sword arm 08;134
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_start;work stand sword arm start;200
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_arm_stop;work stand sword arm stop;168
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_start;work stand sword start;68
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_stop;work stand sword stop;95
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_to_arm_start;work stand sword to arm start;105
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_sword_to_arm_stop;work stand sword to arm stop;55
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_throw_wood_to_fire_01;work stand throw wood to fire 01;175
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_throw_wood_to_fire_02;work stand throw wood to fire 02;270
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_throw_wood_to_fire_03;work stand throw wood to fire 03;265
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_01;work stand wall 01;180
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_02;work stand wall 02;230
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_03;work stand wall 03;150
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_04;work stand wall 04;130
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_05;work stand wall 05;145
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_06;work stand wall 06;115
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_07;work stand wall 07;105
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_08;work stand wall 08;105
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_09;work stand wall 09;250
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_10;work stand wall 10;350
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_observe01;work stand wall observe01;389
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_observe02;work stand wall observe02;168
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_observe03;work stand wall observe03;221
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_observe_start;work stand wall observe start;65
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_observe_stop;work stand wall observe stop;65
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_01;work stand wall pipe 01;180
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_02;work stand wall pipe 02;170
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_03;work stand wall pipe 03;163
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_04;work stand wall pipe 04;375
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_05;work stand wall pipe 05;260
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_start;work stand wall pipe start;242
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_pipe_stop;work stand wall pipe stop;290
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_start;work stand wall start;160
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_wall_stop;work stand wall stop;100
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_01;work stand writing 01;60
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_02;work stand writing 02;115
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_03;work stand writing 03;275
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_04;work stand writing 04;190
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_start;work stand writing start;110
characters\templates\man\animation\work.w2anims;work;man;work;work_stand_writing_stop;work stand writing stop;130
characters\templates\man\animation\work.w2anims;work;man;work;work_supervising_01;work supervising 01;250
characters\templates\man\animation\work.w2anims;work;man;work;work_supervising_start;work supervising start;50
characters\templates\man\animation\work.w2anims;work;man;work;work_supervising_stop;work supervising stop;50
characters\templates\man\animation\work.w2anims;work;man;work;work_sweep;work sweep;81
characters\templates\man\animation\work.w2anims;work;man;work;work_sweep_start;work sweep start;85
characters\templates\man\animation\work.w2anims;work;man;work;work_sweep_stop;work sweep stop;85
characters\templates\man\animation\work.w2anims;work;man;work;work_sweep_walk;work sweep walk;34
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_forge01;work sword forge01;53
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_forge_start;work sword forge start;112
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_forge_stop;work sword forge stop;112
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_hard_water;work sword hard water;196
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_heat01;work sword heat01;82
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_heat01_long;work sword heat01 long;204
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_heat02;work sword heat02;94
characters\templates\man\animation\work.w2anims;work;man;work;work_sword_heat03;work sword heat03;49
characters\templates\man\animation\work.w2anims;work;man;work;work_take_mug01;work take mug01;60
characters\templates\man\animation\work.w2anims;work;man;work;work_take_mug_start;work take mug start;130
characters\templates\man\animation\work.w2anims;work;man;work;work_take_mug_stop;work take mug stop;130
characters\templates\man\animation\work.w2anims;work;man;work;work_tired_back;work tired back;142
characters\templates\man\animation\work.w2anims;work;man;work;work_tired_forehead;work tired forehead;120
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_light-up;work torch light-up;110
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_look-around;work torch look-around;148
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_look-around_01;work torch look-around 01;85
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_stand;work torch stand;200
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_stand_01;work torch stand 01;75
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_stand_02;work torch stand 02;90
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_walk;work torch walk;35
characters\templates\man\animation\work.w2anims;work;man;work;work_torch_walk_look-around;work torch walk look-around;140
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_01;work training sword 01;38
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_02;work training sword 02;96
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_03;work training sword 03;136
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_04;work training sword 04;104
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_05;work training sword 05;124
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_start;work training sword start;42
characters\templates\man\animation\work.w2anims;work;man;work;work_training_sword_stop;work training sword stop;55
characters\templates\man\animation\work.w2anims;work;man;work;work_walk_with_soup;work walk with soup;38
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout01;work window lookout01;250
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout02;work window lookout02;126
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout03;work window lookout03;285
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout04;work window lookout04;300
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout_start;work window lookout start;92
characters\templates\man\animation\work.w2anims;work;man;work;work_window_lookout_stop;work window lookout stop;61
characters\templates\man\animation\work.w2anims;work;man;work;work_workshop01;work workshop01;60
characters\templates\man\animation\work.w2anims;work;man;work;work_workshop02;work workshop02;122
characters\templates\man\animation\work.w2anims;work;man;work;work_workshop_start;work workshop start;112
characters\templates\man\animation\work.w2anims;work;man;work;work_workshop_stop;work workshop stop;172
characters\templates\man\animation\work.w2anims;work;man;work;work_wounded_lie_bed;work wounded lie bed;215
characters\templates\man\animation\work.w2anims;work;man;work;work_wounded_lie_floor;work wounded lie floor;215
