file;cat1;cat2;cat3;id;caption;frames
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_hit_front_right_up;woman sorceress hit front right up;60
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_hit_front_up;woman sorceress hit front up;60
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_hit_left_down;woman sorceress hit left down;60
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_idle_lp_01;woman sorceress idle lp 01;60
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_idle_lp_02;woman sorceress idle lp 02;113
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_idle_rp_01;woman sorceress idle rp 01;60
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_idle_rp_02;woman sorceress idle rp 02;113
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_rip_apart_kill_lp;woman sorceress rip apart kill lp;135
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_rip_apart_kill_rp;woman sorceress rip apart kill rp;135
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_special_attack_electricity_lp;woman sorceress special attack electricity lp;100
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_special_attack_electricity_rp;woman sorceress special attack electricity rp;100
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_special_attack_fireball_lp;woman sorceress special attack fireball lp;90
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_special_attack_fireball_rp;woman sorceress special attack fireball rp;100
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_b;woman sorceress strafe walk b;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_b_stop_lu;woman sorceress strafe walk b stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_b_stop_ru;woman sorceress strafe walk b stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_bl;woman sorceress strafe walk bl;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_bl45;woman sorceress strafe walk bl45;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_bl45_stop_lu;woman sorceress strafe walk bl45 stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_bl45_stop_ru;woman sorceress strafe walk bl45 stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_br;woman sorceress strafe walk br;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_br45;woman sorceress strafe walk br45;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_br45_stop_lu;woman sorceress strafe walk br45 stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_br45_stop_ru;woman sorceress strafe walk br45 stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_f;woman sorceress strafe walk f;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_f_stop_lu;woman sorceress strafe walk f stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_f_stop_ru;woman sorceress strafe walk f stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fl;woman sorceress strafe walk fl;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fl45;woman sorceress strafe walk fl45;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fl45_stop_lu;woman sorceress strafe walk fl45 stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fl45_stop_ru;woman sorceress strafe walk fl45 stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fr;woman sorceress strafe walk fr;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fr45;woman sorceress strafe walk fr45;30
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fr45_stop_lu;woman sorceress strafe walk fr45 stop lu;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_strafe_walk_fr45_stop_ru;woman sorceress strafe walk fr45 stop ru;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_01_lp;woman sorceress taunt 01 lp;90
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_01_rp;woman sorceress taunt 01 rp;90
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_02_lp;woman sorceress taunt 02 lp;90
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_02_rp;woman sorceress taunt 02 rp;120
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_03_lp;woman sorceress taunt 03 lp;125
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_taunt_03_rp;woman sorceress taunt 03 rp;131
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_teleport_lp;woman sorceress teleport lp;75
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_teleport_rp;woman sorceress teleport rp;75
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_left_180_lp;woman sorceress turn left 180 lp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_left_180_rp;woman sorceress turn left 180 rp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_left_45_lp;woman sorceress turn left 45 lp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_left_45_rp;woman sorceress turn left 45 rp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_right_180_lp;woman sorceress turn right 180 lp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_right_180_rp;woman sorceress turn right 180 rp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_right_45_lp;woman sorceress turn right 45 lp;40
animations\woman\combat\woman_sorceress.w2anims;vanilla-woman;combat;sorceress;woman_sorceress_turn_right_45_rp;woman sorceress turn right 45 rp;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_silver_holster_back;man ger silver holster back;63
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_steel_holster_back;man ger steel holster back;63
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_sword_death_1;man ger sword death 1;72
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_sword_dodge_b_02;man ger sword dodge b 02;34
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_sword_heavyhit_front_lp;man ger sword heavyhit front lp;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_sword_heavyhit_front_rp;man ger sword heavyhit front rp;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_ger_sword_hit_back_1;man ger sword hit back 1;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_alert_idle_left;man geralt sword alert idle left;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_alert_idle_right;man geralt sword alert idle right;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_attack_fast_end_lp;man geralt sword attack fast end lp;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_attack_fast_end_rp;man geralt sword attack fast end rp;46
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_attack_fast_lp_2_idle;man geralt sword attack fast lp 2 idle;39
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_attack_fast_rp_2_idle;man geralt sword attack fast rp 2 idle;39
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_attack_sheld_reflect_r;man geralt sword attack sheld reflect r;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_heavyhit_left;man geralt sword heavyhit left;86
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_heavyhit_right;man geralt sword heavyhit right;86
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_loop_lp;man geralt sword hit birds loop lp;105
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_loop_rp;man geralt sword hit birds loop rp;105
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_start_lp;man geralt sword hit birds start lp;25
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_start_rp;man geralt sword hit birds start rp;25
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_stop_lp;man geralt sword hit birds stop lp;20
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_birds_stop_rp;man geralt sword hit birds stop rp;20
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_down_rp_01;man geralt sword hit front down rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_left_down_lp_01;man geralt sword hit front left down lp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_left_lp_01;man geralt sword hit front left lp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_left_up_lp_01;man geralt sword hit front left up lp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_lp_01;man geralt sword hit front lp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_right_down_rp_01;man geralt sword hit front right down rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_right_rp_01;man geralt sword hit front right rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_right_up_rp_01;man geralt sword hit front right up rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_rp_01;man geralt sword hit front rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_front_up_rp_01;man geralt sword hit front up rp 01;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_light_f_1_right;man geralt sword hit light f 1 right;36
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_light_f_2_right;man geralt sword hit light f 2 right;56
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_light_f_3_right;man geralt sword hit light f 3 right;56
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_light_f_5_right;man geralt sword hit light f 5 right;56
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_hit_light_f_6_right;man geralt sword hit light f 6 right;56
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_lookat_down_to_up;man geralt sword lookat down to up;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_lookat_left_to_right;man geralt sword lookat left to right;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_b_left_lp;man geralt sword parry b left lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_b_left_rp;man geralt sword parry b left rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_b_right_lp;man geralt sword parry b right lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_b_right_rp;man geralt sword parry b right rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_leftdown_lp;man geralt sword parry f leftdown lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_leftdown_rp;man geralt sword parry f leftdown rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_leftup_lp;man geralt sword parry f leftup lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_leftup_rp;man geralt sword parry f leftup rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_rightdown_lp;man geralt sword parry f rightdown lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_rightdown_rp;man geralt sword parry f rightdown rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_rightup_lp;man geralt sword parry f rightup lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_f_rightup_rp;man geralt sword parry f rightup rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_end_lp;man geralt sword parry fail end lp;28
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_end_rp;man geralt sword parry fail end rp;29
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_loop_lp;man geralt sword parry fail loop lp;80
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_loop_rp;man geralt sword parry fail loop rp;80
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_start_lp;man geralt sword parry fail start lp;55
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_fail_start_rp;man geralt sword parry fail start rp;55
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_hit_back;man geralt sword parry hit back;33
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_idle_lp;man geralt sword parry idle lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_idle_rp;man geralt sword parry idle rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_l_left_lp;man geralt sword parry l left lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_l_left_rp;man geralt sword parry l left rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_r_right_lp;man geralt sword parry r right lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_r_right_rp;man geralt sword parry r right rp;39
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_start_lp;man geralt sword parry start lp;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_start_rp;man geralt sword parry start rp;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_stop_lp;man geralt sword parry stop lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_parry_stop_rp;man geralt sword parry stop rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_sheathe_left_hand;man geralt sword sheathe left hand;63
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_sheathe_steel;man geralt sword sheathe steel;63
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;man_geralt_sword_unsheathe_steel;man geralt sword unsheathe steel;38
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_1_lp_40ms;woman ciri sword attack fast 1 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_1_rp_40ms;woman ciri sword attack fast 1 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_2_lp_40ms;woman ciri sword attack fast 2 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_2_rp_40ms;woman ciri sword attack fast 2 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_3_lp_40ms;woman ciri sword attack fast 3 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_3_rp_40ms;woman ciri sword attack fast 3 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_4_lp_40ms;woman ciri sword attack fast 4 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_4_rp_40ms;woman ciri sword attack fast 4 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_5_rp_40ms;woman ciri sword attack fast 5 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_back_1_lp_40ms;woman ciri sword attack fast back 1 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_back_1_rp_40ms;woman ciri sword attack fast back 1 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_back_1_lp_50ms;woman ciri sword attack fast far back 1 lp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_back_1_rp_50ms;woman ciri sword attack fast far back 1 rp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_forward_1_lp_50ms;woman ciri sword attack fast far forward 1 lp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_forward_1_rp_50ms;woman ciri sword attack fast far forward 1 rp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_left_1_lp_50ms;woman ciri sword attack fast far left 1 lp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_left_1_rp_50ms;woman ciri sword attack fast far left 1 rp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_right_1_lp_50ms;woman ciri sword attack fast far right 1 lp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_far_right_1_rp_50ms;woman ciri sword attack fast far right 1 rp 50ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_left_1_lp_40ms;woman ciri sword attack fast left 1 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_left_1_rp_40ms;woman ciri sword attack fast left 1 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_right_1_lp_40ms;woman ciri sword attack fast right 1 lp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_attack_fast_right_1_rp_40ms;woman ciri sword attack fast right 1 rp 40ms;48
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_front_lp;woman ciri sword dodge end front lp;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_front_rp;woman ciri sword dodge end front rp;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_rotate_lp_180;woman ciri sword dodge end rotate lp 180;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_rotate_lp_90;woman ciri sword dodge end rotate lp 90;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_rotate_rp_180;woman ciri sword dodge end rotate rp 180;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_end_rotate_rp_90;woman ciri sword dodge end rotate rp 90;51
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_back_lp;woman ciri sword dodge start back lp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_back_rp;woman ciri sword dodge start back rp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_front_lp;woman ciri sword dodge start front lp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_front_rp;woman ciri sword dodge start front rp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_left_lp;woman ciri sword dodge start left lp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_left_rp;woman ciri sword dodge start left rp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_right_lp;woman ciri sword dodge start right lp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_dodge_start_right_rp;woman ciri sword dodge start right rp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_knockdown_b;woman ciri sword knockdown b;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_knockdown_f;woman ciri sword knockdown f;101
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_attack_end_appear_rp;woman ciri sword special attack end appear rp;27
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_attack_end_disappear_lp;woman ciri sword special attack end disappear lp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_attack_end_disappear_rp;woman ciri sword special attack end disappear rp;12
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_blink_attack_appear;woman ciri sword special blink attack appear;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_blink_attack_disappear;woman ciri sword special blink attack disappear;18
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_blink_attack_loop;woman ciri sword special blink attack loop;60
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_blink_attack_start_lp;woman ciri sword special blink attack start lp;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_blink_attack_start_rp;woman ciri sword special blink attack start rp;40
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_charge_middle;woman ciri sword special heavy attack charge middle;6
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_charge_start_lp;woman ciri sword special heavy attack charge start lp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_charge_start_rp;woman ciri sword special heavy attack charge start rp;30
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_long_end;woman ciri sword special heavy attack long end;27
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_short_lp;woman ciri sword special heavy attack short lp;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_short_rp;woman ciri sword special heavy attack short rp;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_taunt_start_lp;woman ciri sword special heavy attack taunt start lp;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;sword;woman_ciri_sword_special_heavy_attack_taunt_start_rp;woman ciri sword special heavy attack taunt start rp;45
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;alert_idle_left_critical_state_override;alert idle left critical state override;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;alert_idle_right_critical_state_override;alert idle right critical state override;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_geralt_idle_alert_far;combat locomotion geralt idle alert far;90
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_man_geralt_ex_idle;combat locomotion man geralt ex idle;158
animations\woman\combat\woman_ciri_sword.w2anims;vanilla-woman;combat;;combat_locomotion_run_cycle_fast_forward;combat locomotion run cycle fast forward;18
